listing_id,available
13722522,0.7643835616438356
13722710,0.9287671232876712
13723424,0.0
13723451,0.0
13723617,0.2465753424657534
13724127,0.27123287671232876
13724152,0.4410958904109589
13724380,0.15616438356164383
13724738,0.9424657534246575
13725227,0.0
13725446,0.7589041095890411
13726063,0.0
13726146,0.6356164383561644
13726152,0.4904109589041096
13726253,0.0
13726308,0.9972602739726028
13726480,0.0
13726598,0.0
13728532,0.22465753424657534
13728633,0.0
13728698,1.0
13728776,0.0
13728982,0.0
13729108,0.9342465753424658
13729185,0.0
13729392,0.0
13729592,0.3150684931506849
13730624,0.9698630136986301
13730651,0.8767123287671232
13730707,0.0
13730734,0.0
13730761,0.0
13730790,0.0
13730826,0.33424657534246577
13731061,0.1726027397260274
13731084,0.09041095890410959
13731342,0.0
13731642,0.0
13731704,0.24383561643835616
13731821,0.0
13731968,0.9013698630136986
13732080,0.0
13732238,0.3315068493150685
13732292,0.852054794520548
13735914,0.09315068493150686
13736308,0.0
13737050,0.2191780821917808
13737095,0.01643835616438356
13738060,0.2684931506849315
13738190,0.0
13738395,0.01643835616438356
13738416,0.1506849315068493
13738464,0.0
13738513,0.0
13738715,0.3698630136986301
13738905,0.0
13738915,0.0
13738984,0.8356164383561644
13739071,0.005479452054794521
13739146,0.0
13739311,0.14794520547945206
13739488,0.0
13739577,0.0
13739685,0.0
13739688,0.8438356164383561
13740309,0.4657534246575342
13740653,0.0
13740928,0.0
13741095,0.03287671232876712
13741237,0.0
13741652,0.20821917808219179
13741967,0.0
13742022,0.0
13742028,0.0
13742333,0.0
13742385,0.03561643835616438
13742645,0.0
13742873,0.0
13743549,0.0
13744288,0.0
13744498,0.0
13744968,0.0
13744994,0.0
13745215,0.0
13745491,0.0
13745714,0.2465753424657534
13745959,0.20273972602739726
13746003,0.030136986301369864
13746028,0.8849315068493151
13746144,1.0
13746187,0.0
13746301,0.021917808219178082
13746461,0.0
13747117,0.0
13747284,0.0
13747708,0.0
13748670,0.3452054794520548
13749267,0.0
13749393,0.8410958904109589
13749497,0.8767123287671232
13749515,0.0
13749720,0.0
13749845,0.0
13750008,0.9972602739726028
13750383,0.20821917808219179
13750500,0.0
13750690,0.0
13751234,0.0
13751274,0.8849315068493151
13754210,0.0
13755110,0.0
13755184,0.4547945205479452
13755887,0.0
13756023,0.0
13756058,0.4191780821917808
13756497,0.0
13756776,0.0
13757200,0.0
13757843,0.0273972602739726
13757856,0.0
13758262,0.8301369863013699
13758288,0.8767123287671232
13758771,0.0
13759334,0.0
13759394,0.2356164383561644
13759395,0.0
13759781,0.0
13759816,0.0
13760654,0.7315068493150685
13761336,0.3726027397260274
13762247,0.0
13762479,0.7643835616438356
13762867,0.030136986301369864
13762931,0.0410958904109589
13762972,0.005479452054794521
13762995,0.4684931506849315
13763221,0.6821917808219178
13763334,0.23835616438356164
13763507,0.9205479452054794
13763886,0.0
13763897,0.0
13764420,0.410958904109589
13764436,0.9561643835616438
13764751,0.0
13764918,0.0
13765297,0.0
13765769,0.26575342465753427
13766193,0.18082191780821918
13766344,0.2465753424657534
13766921,0.8712328767123287
13767397,0.4273972602739726
13767485,0.08493150684931507
13767495,0.24383561643835616
13767530,0.0
13767988,0.0
13767996,0.6438356164383562
13768239,0.0
13769236,0.005479452054794521
13770408,0.0
13770585,1.0
13772172,0.9123287671232877
13772385,0.2
13772522,0.24383561643835616
13772751,0.9068493150684932
13773586,0.5397260273972603
13773755,0.0
13773933,0.0
13774853,0.052054794520547946
13775275,0.20273972602739726
13775380,0.0
13775401,0.0
13775404,0.0
13775884,0.0
13776126,0.4849315068493151
13776395,0.0
13776671,0.043835616438356165
13776765,0.0
13776821,0.16986301369863013
13776998,0.4301369863013699
13777257,0.0
13777944,0.0
13778244,0.0
13778578,0.0
13778818,0.0
13778971,0.684931506849315
13779187,0.005479452054794521
13779499,0.0
13779568,1.0
13779681,0.21095890410958903
13779726,0.0
13780478,0.0
13780515,0.7479452054794521
13780719,0.38904109589041097
13781846,1.0
13782160,0.4931506849315068
13782958,0.0
13783473,0.0
13783576,0.2547945205479452
13783741,0.0
13784598,0.0
13784851,0.0
13785350,0.0
13785488,0.09863013698630137
13786684,0.23835616438356164
13787243,0.8410958904109589
13787731,0.958904109589041
13789968,0.0
13790388,0.4904109589041096
13790624,0.0
13790851,0.0
13790961,0.0
13791346,0.0
13791404,0.2136986301369863
13791644,0.8684931506849315
13792116,0.9863013698630136
13792333,0.07671232876712329
13792640,0.26575342465753427
13792824,0.0
13792904,0.1506849315068493
13793177,0.0
13793236,1.0
13793685,0.0
13793727,0.0547945205479452
13794271,0.0
13794434,0.0
13794777,0.0
13795001,0.9452054794520548
13795517,0.0
13796112,0.34794520547945207
13796326,0.4136986301369863
13796579,0.9808219178082191
13796691,0.0
13796982,0.4246575342465753
13797356,0.13424657534246576
13797654,0.0
13798207,0.0
13798697,0.736986301369863
13798810,0.23835616438356164
13799205,0.0
13799317,0.0
13799568,0.0
13800395,0.043835616438356165
13800404,0.0
13800421,0.0
13800605,0.0
13800649,0.005479452054794521
13800814,0.2191780821917808
13801370,0.0
13803856,0.9260273972602739
13803989,0.0027397260273972603
13804067,0.23013698630136986
13804532,0.7095890410958904
13804551,0.0
13804933,0.0
13805219,0.0
13805901,0.019178082191780823
13806334,0.410958904109589
13806400,0.31232876712328766
13806422,0.0
13806608,0.0
13806992,0.0
13807796,0.03287671232876712
13807864,0.024657534246575342
13807891,0.0
13807973,0.9205479452054794
13808048,0.0
13808453,0.1643835616438356
13808824,0.0
13809207,0.0
13809624,0.41643835616438357
13809803,0.0
13809988,0.4986301369863014
13810018,0.0
13810146,0.0
13810219,0.9972602739726028
13810288,0.13150684931506848
13811127,0.0
13811694,0.0
13812832,0.0
13813138,0.08767123287671233
13813411,0.0
13813414,0.0
13814504,0.0
13814646,0.8438356164383561
13817325,0.21095890410958903
13817339,0.0
13817489,0.0
13817737,0.0
13817973,0.0
13818240,0.0
13818314,0.0
13818696,0.0
13818742,0.09041095890410959
13819031,0.0547945205479452
13819074,0.8547945205479452
13819109,0.0
13819415,0.09315068493150686
13819469,0.0
13819611,0.0
13819728,0.0
13819748,0.5123287671232877
13820358,0.958904109589041
13820601,0.2465753424657534
13820602,0.0
13820635,0.9945205479452055
13820863,0.15616438356164383
13821552,0.00821917808219178
13821571,0.4904109589041096
13821577,0.24383561643835616
13822302,0.0
13822351,0.07123287671232877
13822564,0.0
13822759,0.9945205479452055
13823639,0.0
13823668,0.38904109589041097
13823989,1.0
13824370,0.0
13824508,0.0
13824526,0.04657534246575343
13824702,0.0
13825068,0.0
13825070,0.0
13825133,0.7890410958904109
13825247,0.0
13825440,0.0
13825572,1.0
13825941,0.4849315068493151
13826144,0.0
13826342,0.0
13826736,0.0
13826971,0.39452054794520547
13827258,0.3287671232876712
13827645,0.0
13827802,0.021917808219178082
13827892,0.0
13827988,0.40821917808219177
13828108,1.0
13828373,0.0
13828432,0.2465753424657534
13828517,0.3698630136986301
13829061,0.9424657534246575
13829252,0.0
13832394,0.0
13832907,0.0
13833113,0.21095890410958903
13833231,0.0
13833612,0.336986301369863
13834362,0.9013698630136986
13834367,0.9972602739726028
13834600,0.8986301369863013
13834712,0.0
13834752,0.9287671232876712
13834869,0.9232876712328767
13834897,0.9835616438356164
13834959,0.0
13835115,0.0
13835167,0.0
13835555,0.0
13835599,0.39452054794520547
13835666,0.07671232876712329
13835786,0.00821917808219178
13835873,0.0821917808219178
13835874,0.0
13836032,0.0
13836041,0.0
13836324,0.0
13836677,0.0
13836809,0.0
13837154,0.049315068493150684
13837255,0.0
13837703,0.0
13838110,0.0
13838113,0.0
13838744,0.4767123287671233
13838835,0.0
13838862,0.1726027397260274
13839127,0.057534246575342465
13839213,0.4328767123287671
13839641,0.0
13839762,0.0
13840233,0.0
13841172,0.8301369863013699
13841252,0.0
13841382,0.3589041095890411
13841484,0.21095890410958903
13842045,0.0
13842326,0.0
13842348,0.23835616438356164
13842569,0.08767123287671233
13843049,0.0
13843130,0.0
13843230,0.0
13843362,0.0
13844050,0.3726027397260274
13844389,0.0
13844720,0.0
13844841,0.0
13845139,0.0
13845307,0.0
13845424,0.9780821917808219
13845463,0.0
13845562,0.0
13846818,0.5972602739726027
13847008,0.0
13847477,0.4136986301369863
13849659,0.08493150684931507
13850025,0.0
13850432,0.0
13851199,0.0
13851334,0.0273972602739726
13851902,0.9972602739726028
13851982,0.9945205479452055
13852215,0.9835616438356164
13852300,0.0
13852514,0.0
13852860,0.0
13853097,0.0
13853177,0.0
13853392,0.2410958904109589
13853804,0.0
13853809,0.0
13853913,0.8904109589041096
13853928,0.10684931506849316
13854306,0.0
13854372,0.8904109589041096
13854439,0.0
13854556,0.0
13854837,1.0
13855476,0.1232876712328767
13855635,0.8027397260273973
13856315,0.3698630136986301
13856431,0.0
13856624,0.3917808219178082
13856745,0.0
13857732,0.0
13857967,0.24383561643835616
13857977,0.0
13858218,0.9205479452054794
13860074,0.8410958904109589
13860300,0.0
13860428,0.9780821917808219
13860698,0.0
13860876,0.030136986301369864
13861404,0.01643835616438356
13861442,0.0
13861685,0.5945205479452055
13861712,0.0
13862077,0.0
13862103,0.4821917808219178
13862332,0.0
13862453,0.4904109589041096
13862861,0.0
13863076,0.0
13863319,0.0
13863361,0.0
13863430,0.0
13863543,0.0
13863973,0.0
13864359,0.10684931506849316
13864480,0.947945205479452
13864654,0.1506849315068493
13864834,0.0
13868059,0.0
13868955,0.0
13869489,0.0
13869640,0.0
13869816,0.9534246575342465
13869879,0.0
13869938,0.0
13870780,0.0
13870992,0.16986301369863013
13871765,0.0547945205479452
13871851,0.03287671232876712
13872256,0.7589041095890411
13873136,0.23835616438356164
13873218,0.0
13873467,0.021917808219178082
13873743,0.7479452054794521
13874163,0.4821917808219178
13874211,0.20821917808219179
13874941,0.0
13875008,0.9534246575342465
13875130,0.10136986301369863
13875902,0.0
13876062,0.9561643835616438
13876100,0.0
13877210,0.0
13877972,0.0
13878321,0.01643835616438356
13878750,0.0
13878852,0.0
13880145,0.0
13880344,0.0
13880373,0.0
13880416,0.0
13880840,0.0
13881035,0.0
13881201,0.07945205479452055
13881227,0.0
13881911,0.6986301369863014
13882178,0.0
13882209,0.0
13882292,1.0
13882366,0.0
13882374,0.0
13882605,0.06027397260273973
13883040,0.005479452054794521
13884767,0.0
13886290,0.0
13886374,0.0
13887029,0.0
13887905,0.12054794520547946
13887913,0.0
13888081,0.3561643835616438
13888163,0.0
13888209,0.0
13888433,0.24383561643835616
13888692,0.0
13888825,0.0
13888902,0.0
13889014,0.0
13889020,0.336986301369863
13889387,0.8410958904109589
13889446,0.936986301369863
13889857,0.0
13889900,0.0
13889909,0.0
13890005,0.14794520547945206
13890222,0.0
13890298,0.0
13890498,0.0
13890915,0.23835616438356164
13891316,0.0
13891606,0.0
13891801,0.0
13891813,0.0
13891875,0.0
13891881,0.5506849315068493
13892119,0.24383561643835616
13892179,0.0
13892185,0.0
13892292,0.0
13892489,0.4191780821917808
13892496,0.0
13893185,0.0
13893195,0.8767123287671232
13893460,0.0
13893600,0.8410958904109589
13893646,0.9287671232876712
13893828,0.31232876712328766
13893947,0.0
13894358,0.8931506849315068
13894446,0.19726027397260273
13894612,0.0
13894873,0.0
13895241,0.8328767123287671
13895732,0.0
13895749,0.0
13895983,0.0
13896042,0.0
13896134,0.0
13897094,0.0
13897236,0.18904109589041096
13897264,0.0
13898370,0.4904109589041096
13898466,0.0
13898615,0.5287671232876713
13899080,0.9972602739726028
13899278,0.0
13899657,0.0
13899697,0.3780821917808219
13899749,0.33424657534246577
13901231,0.9424657534246575
13902282,0.0
13902442,0.0
13903095,0.6164383561643836
13903668,0.0
13903789,0.0
13904141,0.0
13904350,0.9972602739726028
13904443,0.4602739726027397
13904500,0.12602739726027398
13904572,0.23835616438356164
13904661,0.0
13904837,0.0
13904925,0.1780821917808219
13904970,0.0
13905157,0.0
13905660,0.9342465753424658
13905817,0.0
13905874,0.2328767123287671
13906109,0.0
13906364,0.5972602739726027
13906520,0.0
13906524,0.8602739726027397
13906621,0.0
13906731,0.0
13907292,0.7589041095890411
13907315,0.0
13907432,0.7452054794520548
13907795,0.0
13907937,0.07671232876712329
13908309,0.9863013698630136
13908496,0.2273972602739726
13908571,0.0
13908906,0.0027397260273972603
13908941,0.27671232876712326
13909434,0.0
13910495,0.0
13911493,0.684931506849315
13912398,0.8273972602739726
13912893,0.0
13912983,0.0
13912987,0.9068493150684932
13913142,0.0
13913175,0.4849315068493151
13913467,0.0
13913678,0.24383561643835616
13913804,0.0
13914002,0.10136986301369863
13914187,0.0
13914228,0.9205479452054794
13914513,0.24383561643835616
13916974,0.0
13917533,0.0
13917754,0.38904109589041097
13917837,0.0
13917843,0.1095890410958904
13917981,0.0
13918110,1.0
13918128,0.0
13918305,0.0
13918345,0.0
13918351,0.0
13918681,0.9315068493150684
13918696,0.0
13918730,0.0
13918833,0.0
13918877,0.5972602739726027
13918939,0.0
13919295,0.0
13919450,0.0
13919454,0.8958904109589041
13919475,0.32602739726027397
13920050,0.9808219178082191
13920329,0.0
13920577,0.0
13920861,0.0
13920934,0.7753424657534247
13921121,0.0
13921191,0.0
13921193,0.0
13921771,0.0
13921898,0.863013698630137
13922060,0.0
13922077,0.0
13922193,0.0684931506849315
13922207,0.0821917808219178
13922408,0.0
13922625,0.16712328767123288
13922679,0.0
13922810,0.936986301369863
13922991,0.0
13923322,0.0
13923395,0.24383561643835616
13923594,0.0
13923743,0.8821917808219178
13924054,0.07945205479452055
13924625,0.0
13925153,0.0
13925328,0.0
13926748,0.0
13927417,0.0
13929699,0.2356164383561644
13930926,0.0
13931524,0.0
13931684,0.0
13931982,0.0
13932022,0.9808219178082191
13932061,0.0
13932151,0.9808219178082191
13932184,0.3972602739726027
13932246,0.0
13932288,0.18082191780821918
13932865,0.0
13932878,0.0
13932929,0.0
13933471,0.0
13933641,0.1726027397260274
13933672,0.936986301369863
13934236,0.8438356164383561
13934250,0.2465753424657534
13934353,0.9506849315068493
13934511,0.9972602739726028
13934999,0.0
13935054,0.5780821917808219
13935567,0.10684931506849316
13935969,0.0
13936866,0.0
13937374,0.0
13937395,0.2410958904109589
13937676,0.0
13937775,0.4328767123287671
13938364,0.0
13938408,0.23835616438356164
13938859,0.23835616438356164
13939755,0.0
13939842,0.0
13940004,0.0
13940016,0.0
13940163,0.0
13940269,0.0
13940336,0.0
13940462,0.0
13940674,0.29863013698630136
13941134,0.947945205479452
13941375,1.0
13943742,0.0
13943996,0.0
13945503,0.2465753424657534
13945539,0.0
13946071,0.4301369863013699
13946216,0.9808219178082191
13946325,0.0
13947033,0.6684931506849315
13947298,0.049315068493150684
13947299,0.2273972602739726
13947305,0.0
13947324,0.0
13947707,0.4876712328767123
13948095,0.2465753424657534
13948189,0.0
13948499,0.0
13948675,0.6821917808219178
13948830,0.2054794520547945
13948833,0.2273972602739726
13949473,0.005479452054794521
13950345,0.0
13950614,0.0
13950643,0.4904109589041096
13950733,0.7890410958904109
13950778,0.0
13950851,0.0
13950872,0.4273972602739726
13951394,0.0027397260273972603
13951401,0.01643835616438356
13951648,0.32602739726027397
13952138,0.0
13952156,0.0
13952276,0.0
13952346,1.0
13952414,0.0
13952577,0.0
13952581,0.0
13952980,0.8136986301369863
13953084,0.1506849315068493
13953154,0.0
13953263,0.0
13953349,0.23013698630136986
13953375,0.24383561643835616
13954074,0.0
13954081,0.0
13954304,0.0
13954669,0.0
13955294,0.4821917808219178
13955427,0.0
13956068,0.0
13956199,0.0
13956227,0.0
13956903,0.0
13957125,0.0
13957457,0.0
13957476,0.0
13957480,0.0
13957604,0.0
13957932,0.0
13958184,0.0
13958516,0.0
13958733,0.9287671232876712
13958965,0.0
13959166,0.0
13959623,0.0
13961283,0.5972602739726027
13961533,0.0
13962345,0.32054794520547947
13963097,0.1780821917808219
13963124,0.0
13963341,0.23013698630136986
13963673,0.0
13963848,0.8821917808219178
13964164,0.0027397260273972603
13964783,0.0
13964975,0.0
13965013,0.12876712328767123
13965028,0.0
13965252,0.0
13965268,0.24383561643835616
13965296,0.0
13965537,0.0
13965574,0.7589041095890411
13965858,0.0
13966172,0.0
13967130,0.038356164383561646
13967729,0.9972602739726028
13967752,0.0
13968241,0.8575342465753425
13968259,0.0
13968655,0.0
13968837,0.0
13969012,0.0
13969326,0.23835616438356164
13969512,0.0
13969576,0.1643835616438356
13969729,0.4794520547945205
13970060,0.0
13970202,0.9013698630136986
13970216,0.0
13970399,0.1589041095890411
13970430,0.0
13970668,0.0
13970712,0.0
13970915,0.2465753424657534
13971041,0.0
13971818,0.0
13972119,0.0
13972311,0.6438356164383562
13972483,0.8712328767123287
13974202,0.4191780821917808
13974804,0.08493150684931507
13975404,0.0
13975451,0.8821917808219178
13975674,0.0
13975878,0.0
13977000,0.005479452054794521
13977665,0.0
13978796,0.0
13978860,0.09041095890410959
13982858,0.0
13983041,0.0
13983536,0.0
13984052,0.0
13984079,0.18904109589041096
13984628,0.23835616438356164
13984717,0.0
13984734,0.43561643835616437
13985204,0.0
13985325,0.23835616438356164
13985493,0.0
13985674,0.9808219178082191
13985774,0.0
13985868,0.9808219178082191
13985954,0.0
13985960,0.0
13986040,0.0
13986175,0.0
13986368,0.0
13986692,0.0
13987608,0.31232876712328766
13987610,0.0
13987998,0.0
13988114,0.043835616438356165
13988191,0.0
13988470,0.0
13988493,0.0
